ZTF19acazbqm,0.0,18.62180756067416,37.04938818876405,475.71152658471055,4.048695386118781,716.3399090188443,4.839795562290389,0
ZTF19acazbqm,0.9870023000985384,18.62180756067416,37.04938818876405,475.71152658471055,4.048695386118781,768.2857895290917,4.911285501359996,0
ZTF19acazbqm,1.0238657998852432,18.62180756067416,37.04938818876405,475.71152658471055,4.048695386118781,783.3950515467216,4.959423635926898,0
ZTF19acazbqm,2.003275499679148,18.62180756067416,37.04938818876405,482.9319359894686,4.2113575653735795,815.1024091849158,5.009836234397803,0
ZTF19acazbqm,2.0743982000276446,18.62180756067416,37.04938818876405,535.254718793379,4.2683732291144505,822.6411602206928,5.149135881171316,0
ZTF19acazbqm,2.987615799997002,18.62180756067416,37.04938818876405,535.599131561418,4.500941554937833,843.7713182437636,5.5045741205638565,0
ZTF19acazbqm,2.992349599953741,18.62180756067416,37.04938818876405,543.550759722058,4.494932799982021,838.8386205971962,5.863232855483743,0
ZTF19acazbqm,3.0338773000985384,18.62180756067416,37.04938818876405,544.5547851422324,4.5920577833905245,856.933901514591,5.883063830604826,0
ZTF19acazbqm,3.0348032996989787,18.62180756067416,37.04938818876405,562.3893274512185,4.4148319040521775,900.6870150202075,5.8912571937377765,0
ZTF19acazbqm,4.012534799985588,18.62180756067416,37.04938818876405,593.1040291470641,4.8305215118899865,902.8741421708293,5.913974637803305,0
ZTF19acazbqm,6.031354200094938,18.62180756067416,37.04938818876405,563.6471024752658,4.523542407430324,926.0012983493997,5.708502546073473,0
ZTF19acazbqm,6.032268600072712,18.62180756067416,37.04938818876405,577.1235779605507,4.462292205036158,911.3478583893943,5.671754891528229,0
ZTF19acazbqm,6.053935199975967,18.62180756067416,37.04938818876405,615.6749010400671,4.840287257165408,921.2740029873928,6.131757594707659,0
ZTF19acazbqm,6.05487270001322,18.62180756067416,37.04938818876405,626.488369991613,4.680924576654719,925.3577693996391,6.2741117620026685,0
ZTF19acazbqm,6.799988499842584,18.62180756067416,37.04938818876405,627.9077730981908,5.007670150351182,932.5823073263175,7.4286943942906305,0
ZTF19acazbqm,6.832870400045067,18.62180756067416,37.04938818876405,631.4844198657988,6.647099848870781,946.5669120055711,7.45759745754885,0
ZTF19acazbqm,7.800185199826956,18.62180756067416,37.04938818876405,646.5378736205067,6.669761911386166,950.9079005319359,7.622300297095398,0
